file,category,language,expected,got,manip_type,confidence,correct
rasa_Hindi_Male_087_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_088_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_088_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_088_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_088_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_089_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_089_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_089_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_089_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_090_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_090_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_090_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_090_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_091_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_091_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_091_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_091_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_092_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_092_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_092_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_092_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_093_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_093_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_093_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_093_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_094_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_094_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_094_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_094_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_095_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_095_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_095_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_095_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_096_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_096_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_096_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_096_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_097_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_097_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_097_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_097_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_098_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_098_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_098_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_098_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_099_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_099_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_099_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_099_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_100_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_100_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_100_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_100_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_001_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_001_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_001_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_001_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_002_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_002_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_002_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_002_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_003_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_003_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_003_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_003_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_004_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_004_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_004_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_004_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_005_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_005_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_005_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.999,YES
rasa_Hindi_Male_005_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_006_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_006_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.998,YES
rasa_Hindi_Male_006_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_006_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_007_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_007_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_007_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_007_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_008_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.812,YES
rasa_Hindi_Male_008_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,GENUINE,—,0.0,NO
rasa_Hindi_Male_008_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.993,YES
rasa_Hindi_Male_008_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.959,YES
rasa_Hindi_Male_009_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_009_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_009_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_009_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_010_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_010_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_010_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_010_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_011_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_011_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_011_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_011_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_012_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_012_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_012_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_012_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_013_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_013_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_013_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_013_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.999,YES
rasa_Hindi_Male_014_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_014_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_014_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_014_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_015_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_015_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_015_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_015_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_016_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.957,YES
rasa_Hindi_Male_016_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.988,YES
rasa_Hindi_Male_016_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.995,YES
rasa_Hindi_Male_016_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.995,YES
rasa_Hindi_Male_017_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_017_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_017_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_017_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_018_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_018_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.992,YES
rasa_Hindi_Male_018_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.972,YES
rasa_Hindi_Male_018_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_019_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_019_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_019_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_019_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_020_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_020_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_020_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_020_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_021_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_021_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_021_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_021_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_022_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_022_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_022_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_022_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_023_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_023_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_023_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_023_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_024_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.997,YES
rasa_Hindi_Male_024_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_024_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_024_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_025_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_025_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.999,YES
rasa_Hindi_Male_025_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_025_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_026_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_026_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_026_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_026_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_027_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_027_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_027_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_027_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_028_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_028_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_028_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_028_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_029_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_029_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_029_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.999,YES
rasa_Hindi_Male_029_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_030_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_030_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_030_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_030_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_031_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_031_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_031_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_031_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_032_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_032_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_032_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_032_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_033_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_033_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_033_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_033_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_034_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_034_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_034_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_034_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.994,YES
rasa_Hindi_Male_036_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_036_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,0.999,YES
rasa_Hindi_Male_036_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_036_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_037_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_038_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_038_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_038_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_038_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_039_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_039_audacity_mid.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_039_audacity_random.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_039_audacity_start.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_040_audacity_end.wav,audacity_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
